27809,0.185
27810,0.179
27811,0.149
27812,0.201
27813,0.08
27814,0.22
27815,0.146
27816,0.16
27817,0.207
27818,0.357
27819,0.895
27820,1.072
27821,1.049
27822,0.967
27823,1.068
27824,0.646
27901,0.105
27902,0.216
27903,0.187
27904,0.106
27905,0.205
27906,0.187
27907,0.1
27908,0.244
27909,0.583
27910,0.839
27911,0.385
27912,0.614
27913,0.516
27914,0.245
27915,0.319
27916,0.192
27917,0.202
27918,0.435
27919,1.046
27920,0.803
27921,0.831
27922,0.904
27923,1.046
27924,1.212
28001,0.691
28002,0.141
28003,0.186
28004,0.214
28005,0.159
28006,0.127
28007,0.193
28008,0.215
28009,0.37
28010,0.748
28011,0.265
28012,0.203
28013,0.255
28014,0.152
28015,0.223
28016,0.187
28017,0.353
28018,0.532
28019,0.985
28020,1.107
28021,1.129
28022,1.107
28023,1.113
28024,1.037
28101,0.318
28102,0.228
28103,0.165
28104,0.161
28105,0.163
28106,0.22
28107,0.214
28108,0.142
28109,0.789
28110,1.125
28111,0.622
28112,0.493
28113,0.455
28114,0.159
28115,0.149
28116,0.165
28117,0.199
28118,0.21
28119,0.298
28120,0.761
28121,1.059
28122,1.592
28123,1.121
28124,0.957
28201,0.596
28202,0.167
28203,0.269
28204,0.13
28205,0.14
28206,0.201
28207,0.217
28208,0.141
28209,0.369
28210,1.294
28211,1.343
28212,0.386
28213,0.39
28214,0.516
28215,0.543
28216,0.499
28217,0.411
28218,0.201
28219,1.022
28220,0.807
28221,1.192
28222,0.896
28223,1.001
28224,1.023
28301,0.392
28302,0.182
28303,0.197
28304,0.202
28305,0.195
28306,0.156
28307,0.151
28308,0.179
28309,0.189
28310,1.062
28311,0.446
28312,0.145
28313,0.298
28314,0.543
28315,0.414
28316,0.759
28317,0.231
28318,0.491
28319,0.89
28320,0.907
28321,0.92
28322,0.879
28323,0.883
28324,0.779
28401,0.152
28402,0.151
28403,0.223
28404,0.211
28405,0.14
28406,0.138
28407,0.219
28408,0.209
28409,0.661
28410,0.587
28411,0.685
28412,0.419
28413,0.407
28414,0.692
28415,0.503
28416,0.44
28417,0.406
28418,0.423
28419,0.527
28420,0.671
28421,0.757
28422,0.883
28423,0.938
28424,1.037
28501,0.519
28502,0.207
28503,0.144
28504,0.134
28505,0.189
28506,0.205
28507,0.163
28508,0.125
28509,0.285
28510,1.082
28511,0.651
28512,0.304
28513,0.327
28514,0.447
28515,0.266
28516,0.324
28517,0.322
28518,0.415
28519,0.539
28520,1.249
28521,1.12
28522,1.005
28523,1.023
28524,1.052
28601,0.401
28602,0.22
28603,0.181
28604,0.139
28605,0.145
28606,0.209
28607,0.197
28608,0.121
28609,0.363
28610,1.032
28611,0.769
28612,0.24
28613,0.298
28614,0.414
28615,0.191
28616,0.136
28617,0.143
28618,0.215
28619,0.673
28620,1.071
28621,0.987
28622,0.926
28623,0.987
28624,0.546
28701,0.134
28702,0.179
28703,0.206
28704,0.174
28705,0.136
28706,0.152
28707,0.205
28708,0.189
28709,0.229
28710,1.444
28711,0.858
28712,0.246
28713,0.453
28714,0.4
28715,0.198
28716,0.2
28717,0.45
28718,0.494
28719,0.48
28720,1.049
28721,0.955
28722,0.673
28723,0.502
28724,0.668
28801,0.222
28802,0.203
28803,0.172
28804,0.143
28805,0.169
28806,0.206
28807,0.191
28808,0.144
28809,0.262
28810,1.329
28811,1.325
28812,0.431
28813,0.334
28814,0.461
28815,0.7
28816,0.19
28817,0.167
28818,0.202
28819,0.662
28820,1.015
28821,0.945
28822,0.557
28823,0.534
28824,0.278
28901,0.186
28902,0.22
28903,0.138
28904,0.129
28905,0.216
28906,0.193
28907,0.119
28908,0.165
28909,0.554
28910,1.361
28911,0.573
28912,0.463
28913,0.311
28914,0.426
28915,0.161
28916,0.216
28917,0.215
28918,0.141
28919,0.999
28920,0.811
28921,0.907
28922,0.641
28923,0.519
28924,0.509
29001,0.813
29002,0.212
29003,0.153
29004,0.128
29005,0.224
29006,0.195
29007,0.125
29008,0.181
29009,0.219
29010,0.963
29011,0.355
29012,0.194
29013,0.352
29014,0.4
29015,0.406
29016,0.271
29017,0.135
29018,0.116
29019,0.214
29020,0.194
29021,0.119
29022,0.176
29023,0.218
29024,0.282
29101,0.892
29102,0.238
29103,0.121
29104,0.162
29105,0.229
29106,0.101
29107,0.178
29108,0.207
29109,0.804
29110,1.58
29111,0.924
29112,0.673
29113,0.44
29114,0.436
29115,0.46
29116,0.177
29117,0.241
29118,0.683
29119,0.512
29120,0.712
29121,0.696
29122,0.779
29123,0.818
29124,0.751
29201,0.468
29202,0.141
29203,0.165
29204,0.227
29205,0.165
29206,0.131
29207,0.189
29208,0.21
29209,0.138
29210,0.958
29211,0.597
29212,0.208
29213,0.21
29214,0.282
29215,0.308
29216,0.204
29217,0.382
29218,0.586
29219,1.127
29220,0.783
29221,1.145
29222,0.956
29223,0.76
29224,0.546
29301,0.187
29302,0.209
29303,0.2
29304,0.15
29305,0.146
29306,0.191
29307,0.218
29308,0.16
29309,0.758
29310,0.916
29311,0.76
29312,0.456
29313,0.312
29314,0.283
29315,0.182
29316,0.214
29317,0.358
29318,0.377
29319,0.906
29320,0.796
29321,0.898
29322,0.662
29323,0.841
29324,0.689
29401,0.143
29402,0.186
29403,0.221
29404,0.168
29405,0.137
29406,0.165
29407,0.221
29408,0.199
29409,0.32
29410,0.729
29411,0.839
29412,0.589
29413,0.486
29414,0.221
29415,0.202
29416,0.186
29417,0.384
29418,0.466
29419,0.894
29420,0.617
29421,0.742
29422,0.945
29423,0.985
29424,0.841
29501,0.14
29502,0.187
29503,0.222
29504,0.16
29505,0.137
29506,0.172
29507,0.218
29508,0.162
29509,0.383
29510,1.198
29511,0.5
29512,0.4
29513,0.395
29514,0.436
29515,0.256
29516,0.186
29517,0.141
29518,0.138
29519,0.211
29520,0.629
29521,0.67
29522,0.63
29523,0.786
29524,0.705
29601,0.156
29602,0.197
29603,0.179
29604,0.124
29605,0.154
29606,0.201
29607,0.153
29608,0.105
29609,0.164
29610,1.413
29611,0.547
29612,0.203
29613,0.142
29614,0.702
29615,0.297
29616,0.124
29617,0.432
29618,0.603
29619,0.707
29620,0.372
29621,1.015
29622,1.115
29623,0.989
29624,0.995
29701,0.568
29702,0.173
29703,0.147
29704,0.161
29705,0.214
29706,0.194
29707,0.133
29708,0.147
29709,0.317
29710,0.558
29711,2.108
29712,0.718
29713,0.631
29714,0.275
29715,0.201
29716,0.146
29717,0.146
29718,0.142
29719,0.248
29720,0.152
29721,0.133
29722,0.125
29723,0.188
29724,0.194
29801,0.092
29802,0.144
29803,0.202
29804,0.186
29805,0.125
29806,0.148
29807,0.21
29808,0.164
29809,0.113
29810,0.175
29811,0.204
29812,0.113
29813,0.107
29814,0.205
29815,0.173
29816,0.109
29817,0.148
29818,0.202
29819,0.126
29820,0.105
29821,0.202
29822,0.161
29823,0.099
29824,0.205
29825,0.191
29901,0.164
29902,0.092
29903,0.209
29904,0.167
29905,0.094
29906,0.206
29907,0.161
29908,0.089
29909,0.206
29910,0.156
29911,0.099
29912,0.221
29913,0.125
29914,0.107
29915,0.215
29916,0.129
29917,0.122
29918,0.21
29919,0.108
29920,0.144
29921,0.205
29922,0.084
29923,0.167
29924,0.183
30001,0.083
30002,0.216
30003,0.155
30004,0.098
30005,0.216
30006,0.149
30007,0.092
30008,0.199
30009,0.166
30010,0.657
30011,0.648
30012,0.645
30013,0.4
30014,0.132
30015,0.292
30016,0.474
30017,0.341
30018,0.208
30019,0.213
30020,0.294
30021,0.243
30022,0.25
30023,0.83
30024,0.89
30101,0.842
30102,0.341
30103,0.178
30104,0.221
30105,0.15
30106,0.124
30107,0.196
30108,0.81
30109,0.502
30110,0.521
30111,0.28
30112,1.013
30113,0.519
30114,0.309
30115,0.253
30116,0.463
30117,0.554
30118,0.714
30119,1.419
30120,1.018
30121,1.065
30122,1.083
30123,1.044
30124,1.031
30201,0.266
30202,0.218
30203,0.211
30204,0.191
30205,0.161
30206,0.157
30207,0.177
30208,1.047
30209,1.475
30210,0.227
30211,0.215
30212,0.139
30213,0.186
30214,0.186
30215,0.184
30216,0.141
30217,0.137
30218,0.151
30219,0.197
30220,0.187
30221,0.13
30222,0.124
30223,0.176
30224,0.198
30301,0.147
30302,0.128
30303,0.164
30304,0.194
30305,0.177
30306,0.126
30307,0.13
30308,0.199
30309,0.188
30310,0.127
30311,0.116
30312,0.172
30313,0.19
30314,0.146
30315,0.139
30316,0.172
30317,0.188
30318,0.139
30319,0.286
30320,0.353
30321,0.378
30322,0.325
30323,0.294
30324,0.37
30401,0.392
30402,0.31
30403,0.336
30404,0.4
30405,0.359
30406,0.308
30407,0.38
30408,0.398
30409,0.298
30410,0.314
30411,0.39
30412,0.321
30413,0.29
30414,0.395
30415,0.367
30416,0.294
30417,0.325
30418,0.394
30419,0.317
30420,0.275
30421,0.391
30422,0.353
30423,0.289
30424,0.36
30501,0.394
30502,0.3
30503,0.338
30504,0.406
30505,0.334
30506,0.299
30507,0.397
30508,0.375
30509,0.295
30510,0.354
30511,0.391
30512,0.307
30513,0.316
30514,0.38
30515,0.327
30516,0.285
30517,0.389
30518,0.344
30519,0.396
30520,0.488
30521,0.441
30522,0.378
30523,0.499
30524,0.447
30601,0.384
30602,0.526
30603,0.445
30604,0.434
30605,0.521
30606,0.416
30607,0.459
30608,0.488
30609,0.368
30610,0.496
30611,0.426
30612,0.415
30613,0.52
30614,0.364
30615,0.47
30616,0.447
30617,0.389
30618,0.507
30619,0.336
30620,0.461
30621,0.407
30622,0.419
30623,0.482
30624,0.361
30701,0.519
30702,0.406
30703,0.465
30704,0.483
30705,0.38
30706,0.54
30707,0.386
30708,0.465
30709,0.437
30710,0.398
30711,0.495
30712,0.346
30713,0.532
30714,0.349
30715,0.488
30716,0.416
30717,0.427
30718,0.445
30719,0.37
30720,0.496
30721,0.32
30722,0.493
30723,0.363
30724,0.499
30801,0.414
30802,0.455
30803,0.486
30804,0.415
30805,0.515
30806,0.378
30807,0.539
30808,0.324
30809,0.549
30810,0.33
30811,0.541
30812,0.34
30813,0.55
30814,0.35
30815,0.526
30816,0.346
30817,0.499
30818,0.34
30819,0.471
30820,0.344
30821,0.469
30822,0.35
30823,0.47
30824,0.311
30901,0.345
30902,0.408
30903,0.239
30904,0.463
30905,0.271
30906,0.385
30907,0.312
30908,0.318
30909,0.391
30910,0.23
30911,0.455
30912,0.236
30913,0.405
30914,0.298
30915,0.345
30916,0.347
30917,0.264
30918,0.422
30919,0.233
30920,0.342
30921,0.354
30922,0.24
30923,0.442
30924,0.294
31001,0.318
31002,0.425
31003,0.232
31004,0.426
31005,0.345
31006,0.278
31007,0.453
31008,0.241
31009,0.357
31010,0.448
31011,0.221
31012,0.359
31013,0.357
31014,0.237
31015,0.442
31016,0.538
31017,1.252
31018,0.985
31019,1.161
31020,1.452
31021,0.89
31022,0.909
31023,0.817
31024,0.672
31101,0.21
31102,0.21
31103,0.104
31104,0.2
31105,0.185
31106,0.096
31107,0.255
31108,0.094
31109,0.383
31110,0.889
31111,0.537
31112,0.639
31113,0.651
31114,0.58
31115,0.673
31116,0.582
31117,0.712
31118,0.877
31119,1.512
31120,1.094
31121,0.92
31122,0.934
31123,1.043
31124,1.043
31201,0.948
31202,0.271
31203,0.27
31204,0.27
31205,0.27
31206,0.27
31207,0.188
31208,0.048
31209,0.132
31210,0.948
31211,0.784
31212,0.274
31213,0.31
31214,0.347
31215,0.31
31216,0.537
31217,0.609
31218,1.56
31219,1.172
31220,1.142
31221,1.481
31222,1.453
31223,1.019
31224,1.035
31301,0.73
31302,0.562
31303,0.282
31304,0.454
31305,0.516
31306,0.393
31307,0.271
31308,0.127
31309,0.047
31310,0.656
31311,0.593
31312,1.103
31313,0.656
31314,0.534
31315,0.528
31316,0.316
31317,0.803
31318,0.991
31319,1.187
31320,1.059
31321,1.023
31322,0.804
31323,1.037
31324,0.849
31401,0.28
31402,0.279
31403,0.114
31404,0.048
31405,0.215
31406,0.286
31407,0.279
31408,0.166
31409,0.43
31410,0.838
31411,0.879
31412,0.296
31413,0.278
31414,0.276
31415,0.061
31416,0.445
31417,0.539
31418,0.827
31419,0.997
31420,0.822
31421,0.768
31422,1.027
31423,0.985
31424,0.862
31501,0.195
31502,0.048
31503,0.125
31504,0.286
31505,0.278
31506,0.273
31507,0.126
31508,0.046
31509,0.148
31510,0.862
31511,0.733
31512,1.334
31513,0.634
31514,0.263
31515,0.155
31516,0.357
31517,0.774
31518,1.069
31519,1.378
31520,1.174
31521,1.182
31522,1.2
31523,1.054
31524,1.021
31601,0.738
31602,0.2
31603,0.424
31604,0.444
31605,0.437
31606,0.435
31607,0.429
31608,0.275
31609,0.945
31610,0.653
31611,0.283
31612,0.456
31613,0.274
31614,0.432
31615,0.566
31616,0.371
31617,0.541
31618,0.915
31619,1.158
31620,1.325
31621,1.143
31622,1.147
31623,1.01
31624,0.937
31701,0.416
31702,0.233
31703,0.294
31704,0.286
31705,0.282
31706,0.28
31707,0.219
31708,0.047
31709,0.614
31710,0.671
31711,0.309
31712,0.43
31713,0.461
31714,0.511
31715,0.075
31716,0.283
31717,0.784
31718,0.946
31719,1.194
31720,1.5
31721,1.284
31722,1.066
31723,0.796
31724,1.061
31801,0.738
31802,0.285
31803,0.281
31804,0.28
31805,0.28
31806,0.063
31807,0.048
31808,0.232
31809,0.438
31810,0.808
31811,0.461
31812,0.248
31813,0.092
31814,0.542
31815,0.551
31816,0.546
31817,0.521
31818,0.503
31819,1.174
31820,1.277
31821,1.205
31822,1.084
31823,1.189
31824,1.053
31901,1.004
31902,0.416
31903,0.338
31904,0.28
31905,0.1
31906,0.048
31907,0.28
31908,0.282
31909,0.635
31910,0.247
31911,0.163
31912,0.582
31913,0.381
31914,0.273
31915,0.287
31916,0.841
31917,0.92
31918,1.203
31919,1.345
31920,1.124
31921,1.063
31922,1.096
31923,1.154
31924,1.067
32001,0.517
32002,0.17
32003,0.292
32004,0.287
32005,0.067
32006,0.155
32007,0.288
32008,0.277
32009,0.67
32010,0.075
32011,0.207
32012,0.625
32013,0.468
32014,0.606
32015,1.121
32016,0.488
32017,0.881
32018,0.645
32019,0.591
32020,0.868
32021,1.056
32022,1.297
32023,1.241
32024,1.093
32101,0.533
32102,0.193
32103,0.299
32104,0.295
32105,0.065
32106,0.166
32107,0.294
32108,0.518
32109,0.418
32110,0.846
32111,1.387
32112,0.579
32113,0.536
32114,0.172
32115,0.243
32116,0.282
32117,0.471
32118,0.823
32119,0.404
32120,0.59
32121,0.608
32122,1.269
32123,1.117
32124,0.849
32201,0.123
32202,0.268
32203,0.29
32204,0.193
32205,0.048
32206,0.247
32207,0.283
32208,0.264
32209,0.458
32210,0.839
32211,0.703
32212,0.551
32213,0.82
32214,0.388
32215,0.211
32216,0.282
32217,1.122
32218,1.076
32219,1.222
32220,1.641
32221,1.233
32222,1.127
32223,0.912
32224,1.103
32301,0.3
32302,0.288
32303,0.258
32304,0.048
32305,0.223
32306,0.29
32307,0.158
32308,0.092
32309,0.416
32310,0.837
32311,0.474
32312,0.329
32313,0.628
32314,0.753
32315,0.768
32316,0.755
32317,0.82
32318,0.9
32319,0.759
32320,1.051
32321,1.102
32322,1.099
32323,1.058
32324,0.464
32401,0.153
32402,0.296
32403,0.291
32404,0.066
32405,0.195
32406,0.292
32407,0.243
32408,0.047
32409,0.467
32410,1.224
32411,0.941
32412,0.55
32413,0.162
32414,0.101
32415,0.293
32416,0.591
32417,0.572
32418,0.597
32419,0.58
32420,0.86
32421,1.072
32422,1.066
32423,0.927
32424,0.759
32501,0.348
32502,0.284
32503,0.284
32504,0.284
32505,0.107
32506,0.098
32507,0.291
32508,0.284
32509,0.287
32510,1.399
32511,0.584
32512,0.638
32513,0.444
32514,0.611
32515,0.885
32516,0.705
32517,0.483
32518,0.989
32519,1.357
32520,1.193
32521,0.547
32522,0.48
32523,0.486
32524,0.866
32601,0.207
32602,0.286
32603,0.289
32604,0.283
32605,0.278
32606,0.302
32607,0.244
32608,0.349
32609,0.689
32610,0.554
32611,0.756
32612,0.711
32613,0.709
32614,0.647
32615,0.534
32616,0.377
32617,0.214
32618,0.387
32619,0.38
32620,0.374
32621,0.372
32622,0.677
32623,0.858
32624,0.445
32701,0.281
32702,0.278
32703,0.275
32704,0.129
32705,0.048
32706,0.25
32707,0.28
32708,0.273
32709,0.217
32710,0.676
32711,1.415
32712,0.623
32713,0.786
32714,0.533
32715,0.353
32716,0.048
32717,0.612
32718,1.382
32719,1.105
32720,1.139
32721,1.105
32722,0.949
32723,1.027
32724,1.052
32801,0.352
32802,0.285
32803,0.284
32804,0.281
32805,0.108
32806,0.048
32807,0.272
32808,0.322
32809,0.617
32810,0.784
32811,1.04
32812,0.47
32813,0.308
32814,0.48
32815,0.389
32816,0.381
32817,0.375
32818,0.405
32819,1.151
32820,1.056
32821,1.052
32822,0.931
32823,0.698
32824,0.72
32901,0.311
32902,0.288
32903,0.286
32904,0.284
32905,0.064
32906,0.083
32907,0.292
32908,0.277
32909,0.238
32910,0.877
32911,0.39
32912,1.583
32913,0.908
32914,0.353
32915,0.237
32916,0.047
32917,0.591
32918,0.824
32919,1.003
32920,1.332
32921,0.988
32922,1.172
32923,1.044
32924,1.0
33001,0.468
33002,0.141
33003,0.048
33004,0.276
33005,0.284
33006,0.279
33007,0.07
33008,0.104
33009,0.282
33010,0.531
33011,0.507
33012,0.199
33013,0.215
33014,0.519
33015,0.628
33016,0.444
33017,0.354
33018,0.816
33019,1.013
33020,1.055
33021,1.2
33022,1.323
33023,0.934
33024,0.573
33101,0.23
33102,0.286
33103,0.281
33104,0.189
33105,0.048
33106,0.224
33107,0.281
33108,0.236
33109,0.343
33110,1.189
33111,0.749
33112,0.278
33113,0.493
33114,0.47
33115,0.342
33116,0.471
33117,1.585
33118,1.03
33119,0.993
33120,1.217
33121,0.941
33122,0.932
33123,0.874
33124,0.83
33201,0.225
33202,0.163
33203,0.117
33204,0.23
33205,0.182
33206,0.112
33207,0.229
33208,0.16
33209,0.15
33210,2.161
33211,0.936
33212,0.233
33213,0.527
33214,0.239
33215,0.13
33216,0.207
33217,0.136
33218,0.129
33219,0.226
33220,0.102
33221,0.35
33222,1.0
33223,1.106
33224,0.509
33301,0.146
33302,0.151
33303,0.237
33304,0.095
33305,0.226
33306,0.147
33307,0.141
33308,0.221
33309,0.378
33310,0.775
33311,0.823
33312,0.396
33313,0.528
33314,0.518
33315,0.479
33316,0.215
33317,0.169
33318,0.111
33319,0.481
33320,0.851
33321,0.986
33322,1.064
33323,0.995
33324,1.015
33401,0.39
33402,0.226
33403,0.133
33404,0.176
33405,0.171
33406,0.158
33407,0.172
33408,0.17
33409,0.526
33410,1.069
33411,0.35
33412,0.087
33413,0.508
33414,0.367
33415,0.178
33416,0.185
33417,0.091
33418,0.254
33419,0.15
33420,1.194
33421,1.056
33422,1.156
33423,1.063
33424,0.865
33501,0.224
33502,0.157
33503,0.136
33504,0.233
33505,0.076
33506,0.265
33507,0.092
33508,0.205
33509,0.18
33510,0.848
33511,0.74
33512,0.654
33513,0.61
33514,0.744
33515,0.51
33516,0.291
33517,0.501
33518,0.638
33519,0.556
33520,0.718
33521,0.803
33522,0.701
33523,0.73
33524,0.792
33601,0.309
33602,0.18
33603,0.211
33604,0.105
33605,0.216
33606,0.17
33607,0.127
33608,0.243
33609,0.361
33610,1.212
33611,0.712
33612,0.121
33613,0.537
33614,0.391
33615,0.127
33616,0.153
33617,0.603
33618,0.754
33619,0.881
33620,0.958
33621,0.967
33622,0.893
33623,0.988
33624,0.839
33701,0.119
33702,0.24
33703,0.144
33704,0.157
33705,0.229
33706,0.099
33707,0.193
33708,0.179
33709,0.726
33710,0.668
33711,1.727
33712,0.51
33713,0.809
33714,0.518
33715,0.302
33716,0.333
33717,0.458
33718,0.908
33719,1.001
33720,1.501
33721,1.258
33722,1.172
33723,1.06
33724,0.988
33801,0.218
33802,0.159
33803,0.115
33804,0.218
33805,0.195
33806,0.103
33807,0.236
33808,0.154
33809,0.201
33810,0.804
33811,0.38
33812,0.152
33813,0.228
33814,0.166
33815,0.441
33816,0.406
33817,0.285
33818,0.207
33819,0.212
33820,0.272
33821,0.603
33822,0.925
33823,0.773
33824,0.245
33901,0.195
33902,0.128
33903,0.177
33904,0.212
33905,0.114
33906,0.151
33907,0.214
33908,0.194
33909,0.49
33910,0.575
33911,0.723
33912,0.321
33913,0.413
33914,0.473
33915,0.852
33916,1.189
33917,0.799
33918,1.325
33919,0.801
33920,0.839
33921,0.841
33922,0.892
33923,0.933
33924,1.044
34001,0.395
34002,0.134
34003,0.133
34004,0.206
34005,0.204
34006,0.171
34007,0.314
34008,0.399
34009,0.584
34010,0.343
34011,0.334
34012,0.143
34013,1.6
34014,3.04
34015,0.85
34016,0.278
34017,0.56
34018,0.552
34019,0.491
34020,0.681
34021,1.116
34022,1.212
34023,1.131
34024,0.776
34101,0.148
34102,0.189
34103,0.21
34104,0.179
34105,0.139
34106,0.147
34107,0.214
34108,0.198
34109,0.21
34110,0.743
34111,0.343
34112,0.63
34113,0.568
34114,0.405
34115,0.282
34116,0.21
34117,0.471
34118,1.109
34119,0.903
34120,1.087
34121,1.066
34122,0.933
34123,0.843
34124,0.918
34201,0.59
34202,0.168
34203,0.126
34204,0.197
34205,0.206
34206,0.131
34207,0.145
34208,0.2
34209,0.579
34210,0.892
34211,0.71
34212,0.413
34213,0.163
34214,0.126
34215,0.179
34216,0.221
34217,0.125
34218,0.209
34219,1.122
34220,1.082
34221,1.058
34222,1.134
34223,1.079
34224,1.031
34301,0.596
34302,0.2
34303,0.201
34304,0.162
34305,0.133
34306,0.182
34307,0.219
34308,0.138
34309,0.252
34310,1.252
34311,0.466
34312,1.238
34313,0.248
34314,0.529
34315,0.422
34316,0.3
34317,0.243
34318,0.232
34319,0.297
34320,0.311
34321,0.281
34322,1.106
34323,1.148
34324,1.035
34401,0.218
34402,0.142
34403,0.218
34404,0.207
34405,0.132
34406,0.147
34407,0.23
34408,0.159
34409,0.255
34410,1.322
34411,0.859
34412,0.819
34413,0.408
34414,0.464
34415,0.203
34416,0.127
34417,1.248
34418,0.967
34419,0.696
34420,0.821
34421,0.938
34422,1.247
34423,1.079
34424,0.801
34501,0.211
34502,0.16
34503,0.147
34504,0.166
34505,0.206
34506,0.196
34507,0.131
34508,0.144
34509,0.384
34510,0.718
34511,0.51
34512,0.145
34513,0.17
34514,0.206
34515,0.186
34516,0.392
34517,0.858
34518,0.595
34519,0.62
34520,0.493
34521,0.486
34522,0.71
34523,0.709
34524,0.684
34601,0.849
34602,0.319
34603,0.114
34604,0.16
34605,0.215
34606,0.123
34607,0.156
34608,0.226
34609,0.299
34610,1.216
34611,0.991
34612,0.312
34613,0.139
34614,0.465
34615,0.459
34616,0.104
34617,0.166
34618,0.2
34619,0.098
34620,0.358
34621,1.824
34622,1.175
34623,1.012
34624,0.974
34701,0.897
34702,0.21
34703,0.201
34704,0.146
34705,0.139
34706,0.17
34707,0.21
34708,0.174
34709,0.225
34710,0.248
34711,0.737
34712,0.569
34713,1.103
34714,1.233
34715,0.195
34716,0.145
34717,0.116
34718,0.217
34719,0.177
34720,0.096
34721,0.395
34722,1.039
34723,1.013
34724,0.21
34801,0.22
34802,0.118
34803,0.154
34804,0.217
34805,0.13
34806,0.123
34807,0.238
34808,0.114
34809,0.749
34810,0.375
34811,0.094
34812,0.216
34813,0.143
34814,0.355
34815,0.247
34816,0.089
34817,1.028
34818,1.246
34819,0.734
34820,0.709
34821,0.766
34822,0.958
34823,1.024
34824,0.859
34901,0.193
34902,0.206
34903,0.139
34904,0.13
34905,0.208
34906,0.213
34907,0.131
34908,0.126
34909,0.355
34910,1.516
34911,0.924
34912,0.255
34913,0.816
34914,0.534
34915,0.278
34916,0.126
34917,0.778
34918,1.051
34919,0.421
34920,0.576
34921,0.886
34922,0.852
34923,0.763
34924,0.884
35001,0.235
35002,0.156
35003,0.114
35004,0.205
35005,0.194
35006,0.111
35007,0.171
35008,0.211
35009,0.844
35010,0.687
35011,0.467
35012,0.137
35013,0.117
35014,0.418
35015,0.229
35016,0.336
35017,1.015
35018,1.363
35019,0.746
35020,0.681
35021,0.739
35022,0.722
35023,0.531
35024,0.521
35101,0.559
35102,0.427
35103,0.19
35104,0.131
35105,0.15
35106,0.198
35107,0.18
35108,0.113
35109,0.188
35110,0.947
35111,0.88
35112,0.682
35113,0.771
35114,0.576
35115,0.469
35116,0.169
35117,0.939
35118,0.764
35119,0.666
35120,0.552
35121,0.514
35122,0.578
35123,0.601
35124,0.665
35201,0.686
35202,0.219
35203,0.119
35204,0.142
35205,0.231
35206,0.083
35207,0.213
35208,0.135
35209,0.162
35210,0.409
35211,0.839
35212,0.794
35213,0.73
35214,0.441
35215,0.129
35216,0.199
35217,0.135
35218,0.093
35219,0.217
35220,0.103
35221,0.147
35222,0.168
35223,0.07
35224,0.232
35301,0.038
35302,0.241
35303,0.059
35304,0.207
35305,0.088
35306,0.181
35307,0.101
35308,0.238
35309,0.032
35310,0.239
35311,0.043
35312,0.199
35313,0.095
35314,0.135
35315,0.176
35316,0.045
35317,0.249
35318,0.03
35319,0.195
35320,0.139
35321,0.059
35322,0.247
35323,0.044
35324,0.147
35401,0.222
35402,0.032
35403,0.179
35404,0.183
35405,0.034
35406,0.216
35407,0.101
35408,0.066
35409,0.256
35410,0.057
35411,0.104
35412,0.234
35413,0.03
35414,0.137
35415,0.209
35416,0.495
35417,0.652
35418,0.814
35419,1.01
35420,1.482
35421,0.965
35422,0.989
35423,0.947
35424,0.602
35501,0.734
35502,0.156
35503,0.133
35504,0.22
35505,0.098
35506,0.228
35507,0.077
35508,0.235
35509,0.193
35510,0.998
35511,0.766
35512,0.755
35513,0.088
35514,0.398
35515,0.348
35516,0.12
35517,0.655
35518,0.986
35519,0.822
35520,0.923
35521,0.913
35522,0.939
35523,1.012
35524,0.881
35601,0.289
35602,0.136
35603,0.126
35604,0.226
35605,0.164
35606,0.108
35607,0.207
35608,0.161
35609,0.414
35610,1.027
35611,0.669
35612,0.599
35613,0.493
35614,0.214
35615,0.133
35616,0.22
35617,0.151
35618,0.114
35619,0.225
35620,0.109
35621,0.406
35622,1.182
35623,1.106
35624,1.099
35701,0.316
35702,0.094
35703,0.228
35704,0.154
35705,0.122
35706,0.237
35707,0.083
35708,0.241
35709,0.245
35710,1.022
35711,0.621
35712,0.398
35713,0.513
35714,0.435
35715,0.622
35716,0.326
35717,0.171
35718,0.155
35719,0.198
35720,0.209
35721,0.629
35722,0.907
35723,0.956
35724,1.065
35801,0.976
35802,0.172
35803,0.126
35804,0.179
35805,0.222
35806,0.103
35807,0.181
35808,0.189
35809,0.537
35810,0.401
35811,0.606
35812,0.121
35813,0.502
35814,0.53
35815,0.641
35816,0.799
35817,1.206
35818,0.95
35819,1.179
35820,1.214
35821,0.801
35822,0.577
35823,0.651
35824,0.601
35901,0.157
35902,0.238
35903,0.123
35904,0.148
35905,0.234
35906,0.111
35907,0.168
35908,0.198
35909,0.397
35910,0.996
35911,1.259
35912,0.503
35913,0.193
35914,0.154
35915,0.083
35916,0.195
35917,0.148
35918,0.13
35919,0.19
35920,0.059
35921,0.223
35922,0.094
35923,0.148
35924,0.153
36001,0.208
36002,0.054
36003,0.248
36004,0.033
36005,0.253
36006,0.037
36007,0.235
36008,0.063
36009,0.197
36010,0.133
36011,0.107
36012,0.169
36013,0.319
36014,0.713
36015,0.523
36016,0.255
36017,0.187
36018,0.217
36019,0.219
36020,0.184
36021,0.246
36022,0.2
36023,1.236
36024,1.038
36101,0.523
36102,0.105
36103,0.177
36104,0.179
36105,0.111
36106,0.24
36107,0.061
36108,0.299
36109,1.052
36110,0.444
36111,0.514
36112,0.095
36113,0.213
36114,0.632
36115,0.468
